Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Southwest Spring,30.05,-95.47,JOANN Fabrics and Crafts,30.13189765940066,-95.44591989439365,Fabric Shop
Southwest Spring,30.05,-95.47,Kroger,30.1825943,-95.5354224,Supermarket
Southwest Spring,30.05,-95.47,Spec's,30.18176834035139,-95.5341342790924,Liquor Store
Southwest Spring,30.05,-95.47,Chick-fil-A,29.9132695,-95.4844473,Food Service
Southwest Spring,30.05,-95.47,Circle K,30.03204,-95.502236,Convenience Store
Southwest Spring,30.05,-95.47,H-E-B,30.1791288,-95.5381748,Grocery Store
Southwest Spring,30.05,-95.47,Walmart Grocery Pickup & Delivery,30.114253,-95.387004,Grocery Store
Southwest Spring,30.05,-95.47,Yun Loy Asian Market,30.125436999999998,-95.448945,Grocery Store
Southwest Spring,30.05,-95.47,Kroger,30.1854047,-95.4904072,Supermarket
Southwest Spring,30.05,-95.47,"Spec's Wines, Spirits & Finer Foods",29.978274211314282,-95.43468849733884,Liquor Store
Southwest Spring,30.05,-95.47,Walgreens,30.141606185204484,-95.55023074150085,Pharmacy
Southwest Spring,30.05,-95.47,Thang Hung Market,29.946593596683375,-95.46557966606753,Grocery Store
Southwest Spring,30.05,-95.47,Target,29.999891646659176,-95.58423021252734,Big Box Store
Southwest Spring,30.05,-95.47,Fiesta Mart Inc,29.960375024184422,-95.55077965341194,Grocery Store
Southwest Spring,30.05,-95.47,Target,29.967817644588504,-95.53110870819143,Big Box Store
Southwest Spring,30.05,-95.47,CVS pharmacy,30.11135901850916,-95.55272748125608,Pharmacy
Southwest Spring,30.05,-95.47,Smoothie King,30.108896,-95.38569,Smoothie Shop
Southwest Spring,30.05,-95.47,Marshalls,30.169500655800135,-95.45457633074442,Department Store
Southwest Spring,30.05,-95.47,Michaels,30.086701043425176,-95.52490307940667,Arts & Crafts Store
Southwest Spring,30.05,-95.47,Kroger,30.1241171,-95.4073493,Supermarket
Southwest Spring,30.05,-95.47,Houston Garden Center,30.122202718904422,-95.44133556433117,Garden Center
Southwest Spring,30.05,-95.47,Best Buy,29.967562,-95.538256,Electronics Store
Southwest Spring,30.05,-95.47,CVS pharmacy,30.03549991961454,-95.60495774534346,Pharmacy
Southwest Spring,30.05,-95.47,Walgreens,30.183779,-95.4878229,Pharmacy
Southwest Spring,30.05,-95.47,Kroger,30.0752817,-95.5169623,Supermarket
Southwest Spring,30.05,-95.47,H-E-B,30.0885366,-95.6298663,Grocery Store
Southwest Spring,30.05,-95.47,CVS pharmacy,30.111431785414418,-95.38810345533577,Pharmacy
Southwest Spring,30.05,-95.47,Kroger,30.0329345,-95.5525331,Supermarket
Southwest Spring,30.05,-95.47,Walgreens,30.032092,-95.555301,Pharmacy
Southwest Spring,30.05,-95.47,Kroger,29.983176,-95.5663387,Supermarket
Southwest Spring,30.05,-95.47,Chick-fil-A,29.9146251,-95.4104586,Food Service
Southwest Spring,30.05,-95.47,DICK'S Sporting Goods,30.16373624021505,-95.4543529787819,Sporting Goods Shop
Southwest Spring,30.05,-95.47,CVS pharmacy,30.1278942776914,-95.45501829392634,Pharmacy
Southwest Spring,30.05,-95.47,Sam's Club,30.187744399992983,-95.45003206051021,Warehouse Store
Northwest Spring,30.13,-95.49,Harvest Natural Market,30.12919445888107,-95.5059153807434,Market
Northwest Spring,30.13,-95.49,H-E-B,30.1637222,-95.4669426,Grocery Store
Northwest Spring,30.13,-95.49,Market Street,30.163903675460194,-95.46384351451641,Shopping Mall
Northwest Spring,30.13,-95.49,Harley Davidson of the Woodlands,30.133182462904603,-95.4454852851701,Motorcycle Shop
Northwest Spring,30.13,-95.49,HEB,30.1442965,-95.5495682,Grocery Store
Northwest Spring,30.13,-95.49,The Woodlands Mall,30.1641089,-95.4554951,Shopping Mall
Northwest Spring,30.13,-95.49,Whole Foods Market,30.16913366369499,-95.47073863846488,Grocery Store
Northwest Spring,30.13,-95.49,Total Wine & More,30.1657387,-95.4631797,Wine Shop
Northwest Spring,30.13,-95.49,Petco,30.078486305289996,-95.5161736539586,Pet Store
Northwest Spring,30.13,-95.49,Trader Joe's,30.176351187015197,-95.53595857107368,Grocery Store
Northwest Spring,30.13,-95.49,Spec's,30.126176709564962,-95.44167743627543,Liquor Store
Northwest Spring,30.13,-95.49,Walmart Pharmacy,30.134991794012446,-95.5502235127385,Pharmacy
Northwest Spring,30.13,-95.49,Sprouts Farmers Market,30.0709370135796,-95.50792157649994,Grocery Store
Northwest Spring,30.13,-95.49,Target,30.087470931615933,-95.52039448450442,Shopping Plaza
Northwest Spring,30.13,-95.49,Academy Sports + Outdoors,30.1694539,-95.4561575,Sporting Goods Shop
Northwest Spring,30.13,-95.49,Kroger,30.1825943,-95.5354224,Supermarket
Northwest Spring,30.13,-95.49,H-E-B,30.072267612320314,-95.50182277285363,Grocery Store
Northwest Spring,30.13,-95.49,Spec's,30.18176834035139,-95.5341342790924,Liquor Store
Northwest Spring,30.13,-95.49,H-E-B,30.0686343,-95.4499001,Grocery Store
Northwest Spring,30.13,-95.49,ALDI,30.074461,-95.527486,Market
Northwest Spring,30.13,-95.49,Kroger Supermarket,30.1146841,-95.5527595,Supermarket
Northwest Spring,30.13,-95.49,Kroger,30.1854047,-95.4904072,Supermarket
Northwest Spring,30.13,-95.49,H-E-B,30.1791288,-95.5381748,Grocery Store
Northwest Spring,30.13,-95.49,Academy,30.07318652470881,-95.43356132329687,Department Store
Northwest Spring,30.13,-95.49,Walgreens,30.1268345,-95.4339692,Pharmacy
Northwest Spring,30.13,-95.49,Walmart Supercenter,30.135026894605566,-95.55026575684943,Big Box Store
Northwest Spring,30.13,-95.49,HEB,30.1076864,-95.3875628,Grocery Store
Northwest Spring,30.13,-95.49,Burlington,30.088900975772727,-95.51922333501317,Department Store
Northwest Spring,30.13,-95.49,Hobby Lobby,30.083753298457033,-95.52061689814758,Construction & Landscaping
Northwest Spring,30.13,-95.49,Michaels,30.067645498708927,-95.42961974562911,Arts & Crafts Store
Northwest Spring,30.13,-95.49,Walgreens,30.183779,-95.4878229,Pharmacy
Northwest Spring,30.13,-95.49,Academy Sports + Outdoors,30.08293805759201,-95.51956372023773,Sporting Goods Shop
Northwest Spring,30.13,-95.49,Walgreens,30.141606185204484,-95.55023074150085,Pharmacy
Northwest Spring,30.13,-95.49,Marshalls,30.169500655800135,-95.45457633074442,Department Store
Northwest Spring,30.13,-95.49,JOANN Fabrics and Crafts,30.13189765940066,-95.44591989439365,Fabric Shop
Northwest Spring,30.13,-95.49,H-E-B,30.127641,-95.44571,Grocery Store
Northwest Spring,30.13,-95.49,Specs,30.065533290647696,-95.4383375226997,Liquor Store
Northwest Spring,30.13,-95.49,Walgreens,30.06966166775002,-95.44699337337079,Pharmacy
Northwest Spring,30.13,-95.49,H-E-B,30.0224554,-95.5274261,Grocery Store
Northwest Spring,30.13,-95.49,Yun Loy Asian Market,30.125436999999998,-95.448945,Grocery Store
Northwest Spring,30.13,-95.49,DICK'S Sporting Goods,30.16373624021505,-95.4543529787819,Sporting Goods Shop
Northwest Spring,30.13,-95.49,H-E-B,30.2257441,-95.5197244,Grocery Store
Northwest Spring,30.13,-95.49,HEB Champion Forrest Market,30.0540219,-95.5768473,Grocery Store
Northwest Spring,30.13,-95.49,Sam's Club,30.187744399992983,-95.45003206051021,Warehouse Store
Northwest Spring,30.13,-95.49,Spec's,30.228483998506647,-95.518999066716,Liquor Store
Northwest Spring,30.13,-95.49,Tejas Chocolate Craftory,30.098959,-95.61481,Chocolate Shop
Northwest Spring,30.13,-95.49,Kroger,30.210745819246355,-95.52810314577073,Supermarket
Northwest Spring,30.13,-95.49,HEB,30.221259934466985,-95.58432363354314,Grocery Store
Northwest Spring,30.13,-95.49,Saddle River Range,30.2266563,-95.5311357,Gun Shop
Northwest Spring,30.13,-95.49,Kroger,30.085511508007098,-95.44841363558191,Grocery Store
Northwest Spring,30.13,-95.49,CVS pharmacy,30.182870646724272,-95.53766556547167,Pharmacy
Northwest Spring,30.13,-95.49,Chick-fil-A,30.1152582,-95.3841346,Food Service
Northwest Spring,30.13,-95.49,Hobby Lobby,30.077869,-95.626399,Fabric Shop
Northwest Spring,30.13,-95.49,CVS pharmacy,30.11135901850916,-95.55272748125608,Pharmacy
Northwest Spring,30.13,-95.49,Kroger,30.118508733460107,-95.38157785824397,Supermarket
Northwest Spring,30.13,-95.49,Target,30.169450583689613,-95.45346326806491,Big Box Store
Northwest Spring,30.13,-95.49,Walgreens,30.1785928,-95.5345577,Pharmacy
Northwest Spring,30.13,-95.49,Target,30.087473,-95.52035,Department Store
Northwest Spring,30.13,-95.49,CVS pharmacy,30.1278942776914,-95.45501829392634,Pharmacy
Northwest Spring,30.13,-95.49,Costco,30.208925400223528,-95.4528165955344,Warehouse Store
Northwest Spring,30.13,-95.49,ALDI,30.13119903720422,-95.55410486747772,Supermarket
Northwest Spring,30.13,-95.49,"Spec's Wines, Spirits & Finer Foods",30.088562225857842,-95.63442290388952,Market
Northwest Spring,30.13,-95.49,CVS pharmacy,30.01423827074559,-95.44980217444565,Pharmacy
Northwest Spring,30.13,-95.49,Houston Garden Center,30.122202718904422,-95.44133556433117,Garden Center
Northwest Spring,30.13,-95.49,Chick-fil-A,30.0362521,-95.5529166,Food Service
Northwest Spring,30.13,-95.49,Chick-fil-A,30.0835608,-95.4474937,Food Service
Northwest Spring,30.13,-95.49,The Eskimo Hut,30.025412511632027,-95.51664438846038,Convenience Store
Northwest Spring,30.13,-95.49,Bedrock City Comic Company,29.985405531744945,-95.50000199690602,Toy / Game Store
Northwest Spring,30.13,-95.49,H-E-B,30.207265,-95.42615,Grocery Store
Northwest Spring,30.13,-95.49,Heb,30.206363,-95.425663,Grocery Store
Northwest Spring,30.13,-95.49,Walmart Grocery Pickup & Delivery,30.114253,-95.387004,Grocery Store
Northwest Spring,30.13,-95.49,Best Buy,30.0499417,-95.4322556,Electronics Store
Northwest Spring,30.13,-95.49,Kroger,30.1241171,-95.4073493,Supermarket
Northwest Spring,30.13,-95.49,Kroger Signature #376,30.040362102202643,-95.48624396324158,Supermarket
Northwest Spring,30.13,-95.49,Corner Store,30.1763047,-95.460469,Convenience Store
Northwest Spring,30.13,-95.49,Dollar Tree,30.12538445834905,-95.45063975619681,Discount Store
Northwest Spring,30.13,-95.49,Walgreens,30.1771575,-95.4509357,Pharmacy
Northwest Spring,30.13,-95.49,Target,30.217687154366665,-95.5654506731299,Big Box Store
Northwest Spring,30.13,-95.49,Kohl's,30.0641,-95.43353,Department Store
Northwest Spring,30.13,-95.49,Michaels,30.086701043425176,-95.52490307940667,Arts & Crafts Store
Northwest Spring,30.13,-95.49,H-E-B,30.0885366,-95.6298663,Grocery Store
Northwest Spring,30.13,-95.49,Walgreens,30.0370111,-95.6037756,Pharmacy
Northwest Spring,30.13,-95.49,Walgreens,30.053816,-95.4330983,Pharmacy
Northwest Spring,30.13,-95.49,Smoothie King,30.108896,-95.38569,Smoothie Shop
Northwest Spring,30.13,-95.49,American Eagle Outfitters,30.1644402,-95.4564244,Clothing Store
Northwest Spring,30.13,-95.49,Target,30.050390048148827,-95.43442143330343,Big Box Store
Northwest Spring,30.13,-95.49,Stripes / Sonoco,30.220399378896353,-95.58433121080945,Convenience Store
Northwest Spring,30.13,-95.49,Antique Gallery,30.073642109995163,-95.44623406825312,Antique Shop
Northwest Spring,30.13,-95.49,PetSmart,30.0918977,-95.6409675,Pet Store
Northwest Spring,30.13,-95.49,CVS pharmacy,30.111431785414418,-95.38810345533577,Pharmacy
Northwest Spring,30.13,-95.49,Walgreens,30.087348,-95.6313498,Pharmacy
Northwest Spring,30.13,-95.49,Smoothie King,30.220392,-95.566455,Smoothie Shop
Northwest Spring,30.13,-95.49,Aldi Food Market,29.99368060551048,-95.48591941595083,Market
Northwest Spring,30.13,-95.49,Kohl's,30.089382,-95.640991,Department Store
Northwest Spring,30.13,-95.49,Kroger,30.0752817,-95.5169623,Supermarket
Northwest Spring,30.13,-95.49,Stripes® Gas & Convenience Store,30.083113522073273,-95.4764989000529,Convenience Store
Northwest Spring,30.13,-95.49,Smoothie King,30.021449,-95.527563,Smoothie Shop
Northwest Spring,30.13,-95.49,CVS pharmacy,30.03549991961454,-95.60495774534346,Pharmacy
Northwest Spring,30.13,-95.49,CVS pharmacy,29.999820673856803,-95.47804543232452,Pharmacy
Northwest Spring,30.13,-95.49,T.J. Maxx,30.218218,-95.564952,Department Store
South Humble,29.94,-95.25,Kroger,29.9245394,-95.2034862,Supermarket
South Humble,29.94,-95.25,H-E-B,29.9229083,-95.1967692,Grocery Store
South Humble,29.94,-95.25,Walgreens,29.93347777013402,-95.24878283282305,Pharmacy
South Humble,29.94,-95.25,Total Wine & More,30.006290349548443,-95.273428360178,Wine Shop
South Humble,29.94,-95.25,Chick-fil-A,29.9293876,-95.2048855,Food Service
South Humble,29.94,-95.25,Costco,30.02190812505144,-95.2670134017296,Warehouse Store
South Humble,29.94,-95.25,At Home,30.003557,-95.284398,Furniture / Home Store
South Humble,29.94,-95.25,Academy Sports + Outdoors,30.00285,-95.2811139,Sporting Goods Shop
South Humble,29.94,-95.25,Fuel Maxx,29.882470847437567,-95.19611490621826,Convenience Store
South Humble,29.94,-95.25,Dollar Tree,29.997028478969472,-95.1728020693434,Discount Store
South Humble,29.94,-95.25,CVS pharmacy,29.924903551468045,-95.20086978575553,Pharmacy
South Humble,29.94,-95.25,H-E-B,30.0004459,-95.1644354,Grocery Store
South Humble,29.94,-95.25,Best Buy,30.0108977,-95.2622015,Electronics Store
South Humble,29.94,-95.25,Specs Liquor,29.997039400237135,-95.17211423052457,Liquor Store
South Humble,29.94,-95.25,Macy's,30.01,-95.27,Department Store
South Humble,29.94,-95.25,Mi Tienda,29.869838237102282,-95.33241391181946,Grocery Store
South Humble,29.94,-95.25,Target,30.0191404,-95.2686303,Big Box Store
South Humble,29.94,-95.25,Best Buy,29.99636606640568,-95.16433341661968,Electronics Store
South Humble,29.94,-95.25,PetSmart - Free Curbside Pickup Available,29.9271551,-95.204715,Pet Store
South Humble,29.94,-95.25,Circle K,29.97968304549306,-95.24894304572175,Convenience Store
South Humble,29.94,-95.25,Petco,30.000075534870103,-95.16989416595885,Pet Store
South Humble,29.94,-95.25,Kroger,29.97893339201199,-95.21506996468815,Supermarket
South Humble,29.94,-95.25,Kroger Marketplace,30.0718753,-95.2431187,Supermarket
South Humble,29.94,-95.25,Walmart Pharmacy,29.9350828125,-95.2520128125,Pharmacy
South Humble,29.94,-95.25,Walgreens,30.0033003,-95.2722779,Pharmacy
South Humble,29.94,-95.25,CVS pharmacy,30.00545682202717,-95.29167820910253,Pharmacy
South Humble,29.94,-95.25,Walmart Neighborhood Market,29.97300042251345,-95.19275259873397,Grocery Store
South Humble,29.94,-95.25,Walgreens,30.005587635603774,-95.29629528522491,Pharmacy
South Humble,29.94,-95.25,Dollar General,29.963899,-95.243445,Discount Store
South Humble,29.94,-95.25,The Vitamin Shoppe,30.00384927,-95.27017966,Supplement Shop
South Humble,29.94,-95.25,Smoothie King,29.99723,-95.168222,Smoothie Shop
South Humble,29.94,-95.25,Target,30.00055415493944,-95.17269556460901,Big Box Store
South Humble,29.94,-95.25,AT&T,30.00386291270087,-95.27009143496343,Mobile Phone Shop
South Humble,29.94,-95.25,Kroger,30.0068572,-95.281281,Grocery Store
South Humble,29.94,-95.25,DICK'S Sporting Goods,29.92802435,-95.20606939,Sporting Goods Shop
South Humble,29.94,-95.25,Walgreens,29.89148538165747,-95.31892776489258,Pharmacy
South Humble,29.94,-95.25,Warren's Nursery,30.06881296634674,-95.23085,Garden Center
South Humble,29.94,-95.25,Smoothie King,30.004368,-95.269595,Smoothie Shop
South Humble,29.94,-95.25,Carter's Country - shooting range,30.050411286997356,-95.33842609526837,Gun Shop
South Humble,29.94,-95.25,Walgreens,30.06790548129843,-95.21209269762039,Pharmacy
South Humble,29.94,-95.25,Wal-Mart Neighborhood Market,29.978270325363262,-95.19286260335114,Discount Store
South Humble,29.94,-95.25,Walgreens,29.979325694906844,-95.21860510110855,Pharmacy
South Humble,29.94,-95.25,CVS pharmacy,29.938102307700497,-95.26921267310458,Pharmacy
South Humble,29.94,-95.25,Dollar General,29.997528751096983,-95.19423997722728,Discount Store
South Humble,29.94,-95.25,Kroger,30.066610546990333,-95.18717060197565,Supermarket
South Humble,29.94,-95.25,Dollar General,29.894853,-95.226093,Discount Store
South Humble,29.94,-95.25,Michaels,30.003739530067367,-95.27263513847174,Arts & Crafts Store
South Humble,29.94,-95.25,Dollar General,29.874748999999998,-95.30116600000001,Discount Store
South Humble,29.94,-95.25,Chick-fil-A,29.9146251,-95.4104586,Food Service
South Humble,29.94,-95.25,HEB,30.069328,-95.251156,Grocery Store
South Humble,29.94,-95.25,CVS pharmacy,29.9979267821973,-95.16691184095882,Pharmacy
South Humble,29.94,-95.25,Animal Ark,30.067744853668426,-95.19633024971614,Pet Store
South Humble,29.94,-95.25,FedEx Office Print & Ship Center,30.0045337,-95.2706118,Shipping Store
South Humble,29.94,-95.25,Sam's Club,30.007961455994838,-95.27906145877799,Warehouse Store
South Humble,29.94,-95.25,H-E-B,30.0527589,-95.1838212,Grocery Store
South Humble,29.94,-95.25,Dollar General,29.835074,-95.261225,Discount Store
South Humble,29.94,-95.25,PetSmart,30.014236,-95.260582,Pet Store
South Humble,29.94,-95.25,Dollar General,30.002752019093013,-95.1521959946303,Discount Store
South Humble,29.94,-95.25,Walmart Neighborhood Market,30.069274163394713,-95.21480309548319,Grocery Store
South Humble,29.94,-95.25,Kroger,30.0010889,-95.1608229,Supermarket
South Humble,29.94,-95.25,DNA Comics,30.00604845861623,-95.26600858384698,Hobby Shop
South Humble,29.94,-95.25,99 Cents Only Stores,29.99733,-95.169413,Discount Store
South Humble,29.94,-95.25,Tuesday Morning,30.006422191214252,-95.27662655952446,Discount Store
South Humble,29.94,-95.25,UPS Access Point location,29.927252,-95.205119,Shipping Store
South Humble,29.94,-95.25,CVS pharmacy,30.049090626184228,-95.23495278585659,Pharmacy
South Humble,29.94,-95.25,Family Dollar,29.980598400108587,-95.21890161396865,Discount Store
South Humble,29.94,-95.25,Best Buy,29.92291,-95.414073,Electronics Store
South Humble,29.94,-95.25,T-Mobile,30.0038552,-95.2780655,Mobile Phone Shop
South Humble,29.94,-95.25,CVS pharmacy,29.979408,-95.165245,Pharmacy
South Humble,29.94,-95.25,Walgreens,29.9975668,-95.1623445,Pharmacy
South Humble,29.94,-95.25,Dollar General,29.830529,-95.31821,Discount Store
South Humble,29.94,-95.25,The UPS Store,30.004209520317136,-95.28159682108947,Shipping Store
South Humble,29.94,-95.25,99 cent only store 210 FM 1960,30.003168158845018,-95.26569155646857,Discount Store
South Humble,29.94,-95.25,Tuesday Morning,30.00293968767598,-95.15140235424042,Discount Store
South Humble,29.94,-95.25,Family Dollar,29.902051377557605,-95.31453644519318,Discount Store
South Humble,29.94,-95.25,Office Depot,30.0006085,-95.1700193,Paper / Office Supplies Store
South Humble,29.94,-95.25,Walgreens,29.914842,-95.4055402,Pharmacy
South Humble,29.94,-95.25,Brookstone,29.985633,-95.350184,Electronics Store
South Humble,29.94,-95.25,Cycle Gear,29.924208,-95.411365,Motorcycle Shop
South Humble,29.94,-95.25,Family Dollar,30.004790000000003,-95.308453,Discount Store
South Humble,29.94,-95.25,Stein Mart,30.050526928172246,-95.23951828479767,Department Store
South Humble,29.94,-95.25,Family Dollar,29.932608931053597,-95.36731166807574,Discount Store
South Humble,29.94,-95.25,Verizon,29.921616,-95.4133327,Mobile Phone Shop
South Humble,29.94,-95.25,The UPS Store,30.050368125295325,-95.24701867999283,Shipping Store
South Humble,29.94,-95.25,Redbox,29.848523,-95.303256,Video Store
South Humble,29.94,-95.25,Dollar Tree,29.90071545780511,-95.35529865547947,Discount Store
South Humble,29.94,-95.25,Corner Store,29.978014,-95.203113,Convenience Store
South Humble,29.94,-95.25,Walgreens,29.86935743653543,-95.32932562759015,Pharmacy
South Humble,29.94,-95.25,Dollar General,29.983466,-95.407131,Discount Store
South Humble,29.94,-95.25,GNC,29.945596999999996,-95.411736,Supplement Shop
South Humble,29.94,-95.25,Ashley HomeStore,30.006352000000003,-95.265805,Furniture / Home Store
South Humble,29.94,-95.25,Circle K,30.005603,-95.28727,Convenience Store
